at,at_mcs,type,pid,pid_arg,mfa,atom,prompt,message,term,size,hash
1498737148,75606,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.1.136>,{get_geometry,columns}}","-1",
1498737148,75620,exit,"<0.124.0>",,,,,,"killed","-1",
1498737148,75627,unregister,"<0.124.0>",,,"critic",,,,"-1",
1498737148,75635,unlink,"<0.123.0>","<0.124.0>",,,,,,"-1",
1498737148,75685,spawn,"<0.127.0>","<0.123.0>","linkmon:critic2/0",,,,,"-1",
1498737148,75689,link,"<0.127.0>","<0.123.0>",,,,,,"-1",
1498737148,75695,register,"<0.127.0>",,,"critic",,,,"-1",
1498737148,75706,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.1.137>,getopts}","-1",
1498737148,75925,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.1.139>,
            {requests,[{put_chars,unicode,<<""true"">>},
                       {put_chars,unicode,""\n""}]}}","-1",
1498737148,75947,shell_output,,,,,,"true
",,"-1",
1498737148,76052,send,"<0.86.0>","<0.62.0>",,,,,"{shell_rep,<0.86.0>,
           {value,true,
                  [{'Critic',<0.113.0>},
                   {'Pid',<0.103.0>},
                   {'Ref',#Ref<0.0.2.112>}],
                  []}}","-1",
1498737148,76121,spawn,"<0.128.0>","<0.62.0>","erlang:apply/2",,,,,"-1",
1498737148,76125,link,"<0.128.0>","<0.62.0>",,,,,,"-1",
1498737148,76149,send,"<0.128.0>","<0.60.0>",,,,,"{io_request,<0.128.0>,#Ref<0.0.1.141>,
            {get_until,unicode,[""29"",62,32],erl_scan,tokens,[1,[]]}}","-1",
1498737148,76213,shell_input_expected,,,,,"29> ",,,"-1",
1498737173,267661,shell_input,,,,,"29> ","linkmon:judge2(""Rage Against the Turing Machine"", ""Unit Testify"").
",,"-1",
1498737173,267972,exit,"<0.128.0>",,,,,,"{ok,[{call,1,
           {remote,1,{atom,1,linkmon},{atom,1,judge2}},
           [{string,1,""Rage Against the Turing Machine""},
            {string,1,""Unit Testify""}]}]}","-1",
1498737173,268169,send,"<0.62.0>","<0.86.0>",,,,,"{shell_cmd,<0.62.0>,
           {eval,[{call,1,
                        {remote,1,{atom,1,linkmon},{atom,1,judge2}},
                        [{string,1,""Rage Against the Turing Machine""},
                         {string,1,""Unit Testify""}]}]},
           cmd}","-1",
1498737173,268343,send,"<0.86.0>",,,"critic",,,"{<0.86.0>,#Ref<0.0.1.160>,{""Rage Against the Turing Machine"",""Unit Testify""}}","-1",
1498737173,268357,send,"<0.127.0>","<0.86.0>",,,,,"{#Ref<0.0.1.160>,""They are great!""}","-1",
1498737173,268379,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.1.161>,{get_geometry,columns}}","-1",
1498737173,268397,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.1.162>,getopts}","-1",
1498737173,268428,send,"<0.86.0>","<0.60.0>",,,,,"{io_request,<0.86.0>,#Ref<0.0.1.163>,
            {requests,[{put_chars,unicode,<<""\""They are great!\"""">>},
                       {put_chars,unicode,""\n""}]}}","-1",
1498737173,268439,shell_output,,,,,,"""They are great!""
",,"-1",
1498737173,268463,send,"<0.86.0>","<0.62.0>",,,,,"{shell_rep,<0.86.0>,
           {value,""They are great!"",
                  [{'Critic',<0.113.0>},
                   {'Pid',<0.103.0>},
                   {'Ref',#Ref<0.0.2.112>}],
                  []}}","-1",
1498737173,268522,spawn,"<0.129.0>","<0.62.0>","erlang:apply/2",,,,,"-1",
1498737173,268526,link,"<0.129.0>","<0.62.0>",,,,,,"-1",
1498737173,268540,send,"<0.129.0>","<0.60.0>",,,,,"{io_request,<0.129.0>,#Ref<0.0.1.164>,
            {get_until,unicode,[""30"",62,32],erl_scan,tokens,[1,[]]}}","-1",
1498737173,268550,shell_input_expected,,,,,"30> ",,,"-1",
